customer_id,plan_tier,tenure_months,orders,order_value,revenue,converted
5367,Basic,28,2,89.54,179.07,1
5368,Standard,7,1,155.33,155.33,1
5369,Standard,41,2,128.15,256.3,1
5370,Basic,25,0,79.32,0.0,0
5371,Basic,27,1,77.22,77.22,1
5372,Premium,42,0,255.29,0.0,0
5373,Basic,22,2,104.65,209.29,1
5374,Standard,22,3,115.49,346.47,1
5375,Standard,27,0,123.38,0.0,0
5376,Standard,45,1,108.88,108.88,1
5377,Basic,12,1,42.66,42.66,1
5378,Standard,8,1,122.18,122.18,1
5379,Basic,6,1,66.66,66.66,1
5380,Standard,35,1,110.96,110.96,1
5381,Basic,1,1,66.37,66.37,1
5382,Standard,34,0,115.35,0.0,0
5383,Standard,42,0,95.1,0.0,0
5384,Basic,33,1,91.28,91.28,1
5385,Basic,9,2,103.02,206.04,1
5386,Standard,32,1,127.82,127.82,1
5387,Basic,21,2,62.38,124.76,1
5388,Basic,2,3,58.78,176.35,1
5389,Basic,10,1,65.96,65.96,1
5390,Premium,35,1,233.02,233.02,1
5391,Standard,27,0,174.72,0.0,0
5392,Basic,24,1,77.39,77.39,1
5393,Premium,37,1,151.06,151.06,1
5394,Basic,25,1,116.0,116.0,1
5395,Basic,46,2,82.15,164.3,1
5396,Basic,3,1,88.52,88.52,1
5397,Basic,14,1,93.05,93.05,1
5398,Basic,9,0,77.17,0.0,0
5399,Standard,20,1,100.61,100.61,1
5400,Basic,43,0,88.54,0.0,0
5401,Standard,20,3,109.72,329.17,1
5402,Basic,15,1,56.61,56.61,1
5403,Basic,4,2,73.15,146.3,1
5404,Basic,19,1,87.41,87.41,1
5405,Standard,11,1,106.14,106.14,1
5406,Standard,9,2,132.42,264.84,1
5407,Basic,7,3,75.4,226.19,1
5408,Basic,30,0,123.98,0.0,0
5409,Basic,34,0,90.98,0.0,0
5410,Standard,35,1,121.87,121.87,1
5411,Basic,3,2,80.36,160.71,1
5412,Standard,44,2,113.36,226.71,1
5413,Basic,24,2,54.57,109.13,1
5414,Basic,27,1,90.01,90.01,1
5415,Standard,42,2,169.2,338.41,1
5416,Basic,13,3,106.81,320.43,1
5417,Basic,24,3,59.41,178.23,1
5418,Premium,4,1,203.61,203.61,1
5419,Basic,24,1,98.36,98.36,1
5420,Basic,13,0,118.47,0.0,0
5421,Basic,9,0,75.22,0.0,0
5422,Basic,30,2,132.85,265.7,1
5423,Standard,7,1,122.81,122.81,1
5424,Basic,46,5,74.46,372.29,1
5425,Premium,11,2,126.75,253.5,1
5426,Standard,4,0,117.03,0.0,0
5427,Premium,21,1,200.26,200.26,1
5428,Standard,19,1,91.44,91.44,1
5429,Premium,31,0,216.96,0.0,0
5430,Standard,32,0,133.16,0.0,0
5431,Basic,28,2,90.16,180.32,1
5432,Basic,28,0,73.9,0.0,0
5433,Standard,37,2,120.48,240.96,1
5434,Basic,31,0,124.54,0.0,0
5435,Standard,7,1,96.88,96.88,1
5436,Basic,22,1,57.05,57.05,1
5437,Standard,33,1,110.7,110.7,1
5438,Basic,13,0,74.81,0.0,0
5439,Premium,41,3,117.85,353.56,1
5440,Basic,23,0,97.64,0.0,0
5441,Basic,16,2,65.27,130.53,1
5442,Standard,18,0,84.43,0.0,0
5443,Standard,30,3,140.5,421.51,1
5444,Standard,34,2,155.03,310.05,1
5445,Premium,13,0,295.48,0.0,0
5446,Basic,9,3,60.8,182.4,1
5447,Standard,5,0,129.83,0.0,0
5448,Basic,24,3,63.72,191.15,1
5449,Standard,44,4,121.79,487.15,1
5450,Basic,46,2,87.06,174.13,1
5451,Basic,27,0,49.84,0.0,0
5452,Standard,25,0,133.2,0.0,0
5453,Standard,24,1,119.96,119.96,1
5454,Basic,12,2,101.34,202.67,1
5455,Premium,20,0,141.59,0.0,0
5456,Standard,44,1,172.87,172.87,1
5457,Basic,29,1,94.95,94.95,1
5458,Standard,12,2,128.34,256.69,1
5459,Basic,5,3,115.89,347.67,1
5460,Basic,36,1,89.74,89.74,1
5461,Standard,43,0,97.63,0.0,0
5462,Basic,6,2,110.44,220.87,1
5463,Basic,18,2,87.17,174.34,1
5464,Standard,41,0,144.15,0.0,0
5465,Basic,12,0,87.81,0.0,0
5466,Standard,9,2,174.28,348.56,1
5467,Standard,19,2,118.6,237.21,1
5468,Basic,19,1,78.02,78.02,1
5469,Standard,23,0,128.12,0.0,0
5470,Basic,46,1,80.88,80.88,1
5471,Standard,46,1,97.91,97.91,1
5472,Basic,28,1,114.96,114.96,1
5473,Premium,4,1,140.37,140.37,1
5474,Basic,13,2,109.03,218.06,1
5475,Standard,9,0,159.66,0.0,0
5476,Basic,1,2,83.29,166.58,1
5477,Basic,18,0,94.74,0.0,0
5478,Basic,1,1,74.04,74.04,1
5479,Standard,27,0,148.16,0.0,0
5480,Premium,13,2,139.65,279.29,1
5481,Basic,35,0,108.33,0.0,0
5482,Basic,25,2,89.74,179.49,1
5483,Basic,45,0,73.7,0.0,0
5484,Basic,23,1,76.5,76.5,1
5485,Premium,8,0,210.68,0.0,0
5486,Premium,44,1,143.41,143.41,1
5487,Premium,15,1,213.01,213.01,1
5488,Basic,36,1,92.75,92.75,1
5489,Basic,37,3,82.13,246.39,1
5490,Standard,44,0,131.59,0.0,0
5491,Basic,31,2,74.54,149.08,1
5492,Standard,25,1,112.44,112.44,1
5493,Basic,19,3,82.26,246.78,1
5494,Basic,21,1,65.71,65.71,1
5495,Premium,37,0,177.58,0.0,0
5496,Basic,27,2,60.12,120.24,1
5497,Premium,3,1,168.63,168.63,1
5498,Basic,18,2,57.08,114.17,1
5499,Basic,43,1,70.34,70.34,1
5500,Basic,10,1,72.21,72.21,1
5501,Basic,23,0,97.3,0.0,0
5502,Standard,40,1,95.35,95.35,1
5503,Basic,14,0,66.05,0.0,0
5504,Standard,32,0,109.76,0.0,0
5505,Premium,37,1,266.89,266.89,1
5506,Basic,16,3,58.37,175.12,1
5507,Basic,43,0,102.62,0.0,0
5508,Basic,21,0,96.16,0.0,0
5509,Standard,14,1,171.64,171.64,1
5510,Standard,11,3,126.77,380.32,1
5511,Basic,13,1,90.41,90.41,1
5512,Standard,27,2,120.42,240.84,1
5513,Basic,11,0,88.93,0.0,0
5514,Basic,17,1,102.78,102.78,1
5515,Basic,34,0,79.58,0.0,0
5516,Premium,42,1,312.66,312.66,1
5517,Basic,32,0,105.74,0.0,0
5518,Basic,25,1,86.05,86.05,1
5519,Basic,33,1,84.96,84.96,1
5520,Standard,20,2,119.11,238.21,1
5521,Basic,13,3,88.8,266.41,1
5522,Basic,36,2,101.71,203.42,1
5523,Basic,7,0,95.25,0.0,0
5524,Standard,43,1,156.18,156.18,1
5525,Basic,21,2,71.72,143.44,1
5526,Premium,39,1,190.07,190.07,1
5527,Basic,5,4,71.52,286.06,1
5528,Basic,24,1,80.89,80.89,1
5529,Premium,20,3,170.97,512.92,1
5530,Standard,17,0,139.32,0.0,0
5531,Basic,25,0,77.87,0.0,0
5532,Standard,32,2,154.79,309.58,1
5533,Standard,45,1,156.2,156.2,1
5534,Basic,39,2,103.33,206.67,1
5535,Standard,11,1,91.37,91.37,1
5536,Standard,46,4,155.83,623.32,1
5537,Basic,24,1,81.88,81.88,1
5538,Standard,22,1,111.59,111.59,1
5539,Basic,1,0,99.64,0.0,0
5540,Basic,32,3,73.86,221.58,1
5541,Premium,42,2,241.81,483.61,1
5542,Standard,14,0,139.89,0.0,0
5543,Standard,41,1,194.24,194.24,1
5544,Standard,5,2,127.47,254.94,1
5545,Standard,46,0,116.66,0.0,0
5546,Basic,12,3,127.59,382.77,1
5547,Premium,23,1,117.38,117.38,1
5548,Standard,1,0,125.7,0.0,0
5549,Standard,43,1,116.59,116.59,1
5550,Basic,24,0,113.08,0.0,0
5551,Basic,46,0,148.26,0.0,0
5552,Basic,18,3,77.35,232.04,1
5553,Basic,3,1,111.68,111.68,1
5554,Basic,32,2,116.11,232.21,1
5555,Standard,8,0,152.87,0.0,0
5556,Premium,29,1,201.77,201.77,1
5557,Basic,2,2,103.42,206.83,1
5558,Basic,8,0,72.16,0.0,0
5559,Standard,30,2,164.37,328.75,1
5560,Basic,32,3,69.77,209.3,1
5561,Premium,8,1,153.18,153.18,1
5562,Basic,9,0,84.69,0.0,0
5563,Basic,41,1,79.31,79.31,1
5564,Basic,1,2,98.15,196.3,1
5565,Premium,11,2,179.37,358.74,1
5566,Basic,46,1,73.7,73.7,1
5567,Standard,26,4,91.98,367.94,1
5568,Basic,2,1,112.28,112.28,1
5569,Basic,42,0,99.9,0.0,0
5570,Premium,17,2,139.95,279.91,1
5571,Basic,34,2,101.97,203.94,1
5572,Basic,30,1,84.0,84.0,1
5573,Standard,18,0,80.55,0.0,0
5574,Premium,18,1,142.38,142.38,1
5575,Basic,26,0,109.06,0.0,0
5576,Basic,18,1,115.33,115.33,1
5577,Premium,9,1,220.15,220.15,1
5578,Standard,34,3,101.68,305.04,1
5579,Premium,32,2,212.58,425.17,1
5580,Standard,29,3,132.3,396.9,1
5581,Standard,35,0,57.49,0.0,0
5582,Basic,25,1,100.93,100.93,1
5583,Basic,44,4,93.61,374.45,1
5584,Standard,42,1,178.62,178.62,1
5585,Standard,47,2,169.72,339.45,1
5586,Premium,6,0,188.86,0.0,0
5587,Standard,5,1,131.13,131.13,1
5588,Basic,23,2,92.33,184.65,1
5589,Basic,33,2,81.24,162.48,1
5590,Standard,12,0,85.92,0.0,0
5591,Basic,6,1,77.46,77.46,1
5592,Standard,2,1,108.64,108.64,1
5593,Standard,27,0,149.87,0.0,0
5594,Basic,47,1,93.99,93.99,1
5595,Standard,22,1,105.87,105.87,1
5596,Standard,35,0,101.59,0.0,0
5597,Premium,3,3,209.62,628.87,1
5598,Basic,11,0,84.12,0.0,0
5599,Standard,32,2,93.67,187.34,1
5600,Basic,19,3,72.57,217.7,1
5601,Standard,2,0,164.07,0.0,0
5602,Basic,11,1,87.62,87.62,1
5603,Premium,38,0,236.05,0.0,0
5604,Premium,33,0,121.39,0.0,0
5605,Standard,39,2,149.57,299.13,1
5606,Standard,17,0,139.46,0.0,0
5607,Basic,44,3,106.71,320.13,1
5608,Standard,44,1,80.04,80.04,1
5609,Basic,18,3,90.6,271.8,1
5610,Standard,10,0,99.54,0.0,0
5611,Basic,46,2,68.05,136.09,1
5612,Standard,17,1,72.99,72.99,1
5613,Basic,24,2,69.81,139.62,1
5614,Standard,44,1,91.25,91.25,1
5615,Standard,13,3,139.64,418.93,1
5616,Basic,42,2,78.62,157.24,1
5617,Basic,8,1,87.09,87.09,1
5618,Standard,14,0,150.03,0.0,0
5619,Standard,19,2,121.78,243.57,1
5620,Basic,23,1,76.58,76.58,1
5621,Basic,12,0,93.83,0.0,0
5622,Basic,42,0,75.31,0.0,0
5623,Standard,32,1,76.1,76.1,1
5624,Standard,32,2,129.34,258.69,1
5625,Basic,35,3,102.15,306.44,1
5626,Standard,30,0,115.15,0.0,0
5627,Standard,31,1,116.73,116.73,1
5628,Standard,32,1,109.41,109.41,1
5629,Basic,34,2,119.01,238.02,1
5630,Basic,44,1,95.62,95.62,1
5631,Basic,10,3,87.61,262.82,1
5632,Basic,25,1,108.16,108.16,1
5633,Basic,9,1,109.85,109.85,1
5634,Basic,9,1,98.32,98.32,1
5635,Basic,45,0,108.13,0.0,0
5636,Standard,23,1,133.91,133.91,1
5637,Basic,34,2,90.93,181.85,1
5638,Standard,35,0,144.83,0.0,0
5639,Basic,2,2,72.48,144.96,1
5640,Standard,24,0,96.13,0.0,0
5641,Basic,9,2,99.3,198.6,1
5642,Standard,15,0,103.04,0.0,0
5643,Standard,9,1,140.54,140.54,1
5644,Basic,32,1,94.7,94.7,1
5645,Standard,7,1,171.76,171.76,1
5646,Basic,22,1,71.48,71.48,1
5647,Standard,15,2,143.3,286.59,1
5648,Basic,46,2,80.71,161.43,1
5649,Basic,38,0,95.49,0.0,0
5650,Basic,17,0,103.66,0.0,0
5651,Premium,14,0,207.83,0.0,0
5652,Basic,34,1,99.51,99.51,1
5653,Standard,30,1,130.53,130.53,1
5654,Basic,27,3,85.52,256.55,1
5655,Basic,4,4,106.08,424.33,1
5656,Basic,4,2,107.08,214.16,1
5657,Premium,30,0,178.72,0.0,0
5658,Standard,23,0,100.46,0.0,0
5659,Basic,39,4,95.18,380.71,1
5660,Standard,2,1,125.3,125.3,1
5661,Basic,9,1,59.96,59.96,1
5662,Basic,38,1,94.33,94.33,1
5663,Standard,47,2,99.97,199.95,1
5664,Basic,35,2,54.08,108.16,1
5665,Basic,1,0,97.39,0.0,0
5666,Standard,3,0,89.8,0.0,0
5667,Basic,42,3,114.19,342.57,1
5668,Premium,24,3,223.42,670.27,1
5669,Standard,24,2,126.18,252.35,1
5670,Standard,46,0,154.8,0.0,0
5671,Standard,12,2,144.12,288.24,1
5672,Premium,14,3,156.28,468.85,1
5673,Basic,33,2,109.0,218.0,1
5674,Standard,43,0,102.9,0.0,0
5675,Standard,18,1,142.99,142.99,1
5676,Premium,8,0,175.21,0.0,0
5677,Basic,3,2,66.36,132.72,1
5678,Standard,1,4,130.67,522.67,1
5679,Standard,18,2,107.96,215.92,1
5680,Basic,25,0,110.26,0.0,0
5681,Premium,23,1,244.26,244.26,1
5682,Basic,12,1,57.61,57.61,1
5683,Basic,32,1,89.99,89.99,1
5684,Standard,42,2,136.26,272.52,1
5685,Basic,11,3,92.35,277.04,1
5686,Basic,32,2,92.74,185.47,1
5687,Basic,26,1,95.06,95.06,1
5688,Basic,33,2,59.97,119.93,1
5689,Standard,1,1,159.94,159.94,1
5690,Premium,32,3,218.45,655.34,1
5691,Standard,36,3,103.74,311.23,1
5692,Basic,32,1,75.96,75.96,1
5693,Standard,40,1,141.66,141.66,1
5694,Premium,36,0,202.49,0.0,0
5695,Standard,47,0,129.1,0.0,0
5696,Basic,32,1,100.39,100.39,1
5697,Basic,21,2,94.27,188.54,1
5698,Premium,40,0,116.8,0.0,0
5699,Premium,33,1,175.62,175.62,1
5700,Basic,27,1,100.48,100.48,1
5701,Standard,28,0,136.12,0.0,0
5702,Basic,17,2,81.11,162.23,1
5703,Basic,29,0,89.33,0.0,0
5704,Standard,22,0,149.08,0.0,0
5705,Standard,7,0,155.14,0.0,0
5706,Basic,21,2,96.2,192.41,1
5707,Premium,45,1,227.55,227.55,1
5708,Standard,16,0,128.89,0.0,0
5709,Basic,32,0,103.23,0.0,0
5710,Standard,20,0,119.76,0.0,0
5711,Standard,14,1,104.95,104.95,1
5712,Standard,19,0,166.25,0.0,0
5713,Premium,46,1,263.99,263.99,1
5714,Standard,6,0,120.7,0.0,0
5715,Basic,32,0,97.43,0.0,0
5716,Basic,40,0,93.22,0.0,0
5717,Standard,9,0,121.33,0.0,0
5718,Premium,36,1,195.86,195.86,1
5719,Basic,30,0,112.01,0.0,0
5720,Basic,16,1,69.98,69.98,1
5721,Standard,9,1,104.75,104.75,1
5722,Basic,45,0,107.52,0.0,0
5723,Basic,10,1,93.5,93.5,1
5724,Premium,45,0,243.84,0.0,0
5725,Standard,31,2,122.77,245.54,1
5726,Premium,41,0,207.83,0.0,0
5727,Standard,14,0,115.86,0.0,0
5728,Basic,2,1,116.12,116.12,1
5729,Premium,31,1,228.46,228.46,1
5730,Basic,18,2,69.61,139.23,1
5731,Basic,26,1,102.44,102.44,1
5732,Premium,22,3,235.09,705.27,1
5733,Standard,16,2,120.19,240.38,1
5734,Premium,34,1,221.55,221.55,1
5735,Basic,24,1,115.2,115.2,1
5736,Premium,30,0,189.78,0.0,0
5737,Standard,32,1,129.67,129.67,1
5738,Standard,32,0,109.15,0.0,0
5739,Premium,16,0,215.25,0.0,0
5740,Basic,37,2,73.19,146.39,1
5741,Standard,11,2,137.86,275.72,1
5742,Standard,45,0,159.65,0.0,0
5743,Standard,39,2,99.2,198.39,1
5744,Premium,26,1,247.55,247.55,1
5745,Standard,9,2,120.92,241.83,1
5746,Basic,43,2,79.31,158.61,1
5747,Basic,27,5,87.44,437.2,1
5748,Premium,39,2,196.27,392.54,1
5749,Premium,2,0,179.28,0.0,0
5750,Premium,16,3,240.67,722.0,1
5751,Basic,15,1,86.31,86.31,1
5752,Basic,39,2,97.41,194.82,1
5753,Standard,22,0,174.92,0.0,0
5754,Standard,6,1,117.66,117.66,1
5755,Basic,29,0,82.34,0.0,0
5756,Standard,8,0,112.44,0.0,0
5757,Basic,21,1,112.35,112.35,1
5758,Basic,47,0,89.64,0.0,0
5759,Basic,21,2,96.29,192.58,1
5760,Basic,21,1,78.21,78.21,1
5761,Basic,2,1,85.73,85.73,1
5762,Premium,22,3,233.27,699.82,1
5763,Standard,46,4,85.17,340.69,1
5764,Premium,45,1,123.5,123.5,1
5765,Basic,46,0,81.79,0.0,0
5766,Basic,18,1,83.64,83.64,1
5767,Basic,4,1,86.06,86.06,1
5768,Standard,12,0,115.42,0.0,0
5769,Basic,10,0,91.29,0.0,0
5770,Standard,4,1,111.08,111.08,1
5771,Standard,34,2,155.39,310.78,1
5772,Premium,25,1,227.13,227.13,1
5773,Basic,34,5,88.79,443.95,1
5774,Standard,10,1,144.12,144.12,1
5775,Basic,33,1,42.49,42.49,1
5776,Basic,4,2,97.33,194.67,1
5777,Standard,34,0,142.81,0.0,0
5778,Standard,39,2,107.22,214.45,1
5779,Standard,12,2,134.63,269.26,1
5780,Basic,16,0,79.14,0.0,0
5781,Premium,21,1,207.55,207.55,1
5782,Premium,28,1,141.87,141.87,1
5783,Basic,25,1,107.93,107.93,1
5784,Premium,5,1,194.26,194.26,1
5785,Basic,18,1,95.35,95.35,1
5786,Standard,24,2,119.53,239.07,1
5787,Premium,29,0,237.51,0.0,0
5788,Standard,30,0,127.63,0.0,0
5789,Standard,32,0,144.9,0.0,0
5790,Basic,22,0,80.81,0.0,0
5791,Standard,24,0,135.47,0.0,0
5792,Standard,16,1,160.66,160.66,1
5793,Basic,13,2,121.3,242.6,1
5794,Basic,15,1,43.0,43.0,1
5795,Standard,21,1,125.37,125.37,1
5796,Standard,6,2,84.39,168.77,1
5797,Standard,11,1,111.59,111.59,1
5798,Premium,6,0,172.14,0.0,0
5799,Standard,20,0,136.37,0.0,0
5800,Basic,24,0,88.35,0.0,0
5801,Basic,8,0,77.07,0.0,0
5802,Standard,7,4,134.52,538.07,1
5803,Standard,25,1,95.3,95.3,1
5804,Standard,11,3,101.92,305.76,1
5805,Standard,41,2,111.68,223.36,1
5806,Standard,8,0,116.2,0.0,0
5807,Standard,23,0,125.64,0.0,0
5808,Standard,38,1,125.95,125.95,1
5809,Basic,5,1,79.25,79.25,1
5810,Standard,22,3,127.14,381.41,1
5811,Standard,23,1,123.16,123.16,1
5812,Basic,26,2,90.95,181.89,1
5813,Standard,42,2,82.63,165.27,1
5814,Standard,28,4,132.23,528.94,1
5815,Standard,18,0,135.42,0.0,0
5816,Standard,19,3,139.45,418.35,1
5817,Basic,30,2,93.21,186.43,1
5818,Basic,15,2,110.37,220.74,1
5819,Basic,33,0,99.4,0.0,0
5820,Basic,18,1,82.55,82.55,1
5821,Standard,3,4,118.83,475.32,1
5822,Standard,26,1,106.06,106.06,1
5823,Standard,12,1,95.63,95.63,1
5824,Basic,17,0,103.36,0.0,0
5825,Basic,16,1,85.44,85.44,1
5826,Basic,7,0,103.18,0.0,0
5827,Standard,14,2,166.9,333.8,1
5828,Basic,43,2,109.8,219.6,1
5829,Standard,16,0,96.2,0.0,0
5830,Standard,35,0,106.16,0.0,0
5831,Standard,20,1,134.55,134.55,1
5832,Basic,4,1,98.05,98.05,1
5833,Basic,40,0,115.06,0.0,0
5834,Standard,43,0,111.13,0.0,0
5835,Standard,12,2,88.68,177.36,1
5836,Basic,9,1,72.8,72.8,1
5837,Premium,44,0,239.98,0.0,0
5838,Standard,5,3,124.27,372.82,1
5839,Basic,42,0,105.84,0.0,0
5840,Basic,9,1,83.88,83.88,1
5841,Basic,41,1,76.5,76.5,1
5842,Basic,44,0,102.55,0.0,0
5843,Basic,12,0,65.32,0.0,0
5844,Standard,11,2,132.52,265.03,1
5845,Basic,5,1,120.64,120.64,1
5846,Premium,37,0,102.07,0.0,0
5847,Premium,17,3,154.9,464.69,1
5848,Basic,31,2,89.78,179.57,1
5849,Basic,29,2,81.45,162.89,1
5850,Standard,25,0,117.1,0.0,0
5851,Premium,12,2,280.86,561.72,1
5852,Premium,18,0,166.27,0.0,0
5853,Basic,24,2,86.2,172.4,1
5854,Basic,5,2,71.64,143.29,1
5855,Basic,19,0,63.8,0.0,0
5856,Standard,34,0,131.13,0.0,0
5857,Standard,20,4,79.61,318.44,1
5858,Standard,19,0,87.55,0.0,0
5859,Standard,40,0,121.14,0.0,0
5860,Basic,26,3,101.02,303.06,1
5861,Standard,35,2,98.32,196.64,1
5862,Basic,3,2,76.14,152.28,1
5863,Standard,44,2,79.15,158.31,1
5864,Standard,37,2,132.74,265.48,1
5865,Standard,39,3,120.88,362.65,1
5866,Basic,33,0,90.19,0.0,0
5867,Standard,26,1,87.21,87.21,1
5868,Standard,25,0,140.29,0.0,0
5869,Basic,30,1,80.62,80.62,1
5870,Basic,24,0,106.68,0.0,0
5871,Standard,35,0,103.6,0.0,0
5872,Basic,16,2,96.12,192.23,1
5873,Basic,37,0,75.85,0.0,0
5874,Basic,17,1,108.03,108.03,1
5875,Basic,23,0,67.32,0.0,0
5876,Basic,4,2,95.65,191.3,1
5877,Standard,43,2,89.48,178.96,1
5878,Basic,33,2,81.98,163.97,1
5879,Standard,12,1,135.98,135.98,1
5880,Basic,3,3,68.6,205.81,1
5881,Basic,41,2,98.79,197.58,1
5882,Basic,1,2,104.16,208.33,1
5883,Standard,23,2,69.96,139.93,1
5884,Premium,2,1,211.03,211.03,1
5885,Basic,33,1,111.11,111.11,1
5886,Basic,10,1,75.97,75.97,1
5887,Basic,21,1,73.88,73.88,1
5888,Basic,27,1,59.51,59.51,1
5889,Standard,18,1,95.96,95.96,1
5890,Basic,33,1,109.1,109.1,1
5891,Premium,24,1,175.3,175.3,1
5892,Standard,20,1,132.5,132.5,1
5893,Standard,16,1,104.39,104.39,1
5894,Standard,20,1,117.2,117.2,1
5895,Basic,16,2,113.36,226.72,1
5896,Standard,28,1,153.67,153.67,1
5897,Basic,36,0,92.87,0.0,0
5898,Standard,29,1,114.8,114.8,1
5899,Standard,2,1,100.24,100.24,1
5900,Basic,40,3,105.04,315.12,1
5901,Standard,37,0,117.01,0.0,0
5902,Basic,39,2,114.29,228.57,1
5903,Basic,3,2,58.45,116.91,1
5904,Standard,39,2,109.2,218.41,1
5905,Basic,22,3,87.24,261.72,1
5906,Premium,40,1,212.48,212.48,1
5907,Standard,37,0,87.68,0.0,0
5908,Standard,42,5,116.6,583.0,1
5909,Basic,6,1,108.26,108.26,1
5910,Basic,27,0,95.9,0.0,0
5911,Premium,35,0,205.38,0.0,0
5912,Basic,28,1,74.75,74.75,1
5913,Standard,39,1,114.57,114.57,1
5914,Basic,35,0,70.79,0.0,0
5915,Basic,2,1,108.99,108.99,1
5916,Standard,10,3,130.58,391.73,1
5917,Standard,30,2,123.2,246.4,1
5918,Standard,17,1,124.45,124.45,1
5919,Premium,17,1,240.57,240.57,1
5920,Basic,43,2,127.83,255.67,1
5921,Basic,5,1,91.54,91.54,1
5922,Basic,25,0,91.55,0.0,0
5923,Standard,15,0,129.93,0.0,0
5924,Basic,3,1,117.24,117.24,1
5925,Standard,18,0,139.4,0.0,0
5926,Basic,20,1,97.49,97.49,1
5927,Standard,22,0,139.32,0.0,0
5928,Standard,8,2,130.44,260.87,1
5929,Premium,35,3,136.18,408.53,1
5930,Basic,17,1,110.07,110.07,1
5931,Premium,27,4,160.18,640.71,1
5932,Basic,26,2,88.4,176.79,1
5933,Basic,27,0,75.49,0.0,0
5934,Basic,24,0,85.08,0.0,0
5935,Basic,15,0,94.5,0.0,0
5936,Standard,24,0,153.97,0.0,0
5937,Basic,25,0,82.1,0.0,0
5938,Basic,1,2,117.44,234.88,1
5939,Standard,35,1,79.97,79.97,1
5940,Standard,21,3,89.23,267.68,1
5941,Standard,14,1,98.82,98.82,1
5942,Standard,2,1,139.13,139.13,1
5943,Basic,15,3,72.55,217.65,1
5944,Standard,20,2,88.83,177.65,1
5945,Basic,40,3,123.68,371.05,1
5946,Basic,31,1,87.51,87.51,1
5947,Basic,20,0,117.89,0.0,0
5948,Standard,6,3,145.79,437.38,1
5949,Basic,13,0,105.12,0.0,0
5950,Standard,44,1,151.46,151.46,1
5951,Basic,7,0,84.95,0.0,0
5952,Basic,30,0,68.35,0.0,0
5953,Basic,25,1,99.71,99.71,1
5954,Basic,11,0,83.4,0.0,0
5955,Basic,42,3,101.27,303.82,1
5956,Standard,19,0,142.56,0.0,0
5957,Standard,32,2,99.86,199.72,1
5958,Basic,5,3,78.91,236.74,1
5959,Standard,46,0,117.78,0.0,0
5960,Basic,2,1,113.81,113.81,1
5961,Basic,15,0,75.27,0.0,0
5962,Basic,44,1,124.39,124.39,1
5963,Basic,30,2,59.16,118.32,1
5964,Basic,32,1,120.35,120.35,1
5965,Standard,15,1,126.0,126.0,1
5966,Basic,37,2,100.02,200.04,1
5967,Standard,44,2,134.39,268.78,1
5968,Basic,30,1,46.58,46.58,1
5969,Standard,11,1,112.92,112.92,1
5970,Standard,43,2,116.33,232.66,1
5971,Basic,1,0,112.73,0.0,0
5972,Basic,43,1,88.46,88.46,1
5973,Standard,1,2,155.64,311.27,1
5974,Premium,3,3,264.86,794.58,1
5975,Premium,2,1,215.49,215.49,1
5976,Basic,9,1,93.64,93.64,1
5977,Standard,35,0,94.47,0.0,0
5978,Basic,19,1,102.12,102.12,1
5979,Basic,4,1,84.32,84.32,1
5980,Standard,17,3,155.27,465.82,1
5981,Standard,47,2,83.87,167.75,1
5982,Standard,25,1,103.67,103.67,1
5983,Standard,35,0,143.77,0.0,0
5984,Basic,13,1,122.69,122.69,1
5985,Standard,25,0,138.68,0.0,0
5986,Basic,38,1,114.44,114.44,1
5987,Basic,32,0,93.96,0.0,0
5988,Basic,1,0,122.58,0.0,0
5989,Premium,29,1,203.31,203.31,1
5990,Basic,38,0,100.47,0.0,0
5991,Basic,7,0,94.83,0.0,0
5992,Standard,19,1,114.73,114.73,1
5993,Premium,31,0,211.29,0.0,0
5994,Premium,1,1,204.35,204.35,1
5995,Standard,34,0,132.79,0.0,0
5996,Basic,40,2,49.05,98.09,1
5997,Standard,25,2,99.72,199.44,1
5998,Standard,21,1,108.44,108.44,1
5999,Premium,5,1,134.58,134.58,1
6000,Standard,35,3,98.05,294.16,1
6001,Basic,45,2,104.29,208.58,1
6002,Basic,42,0,96.95,0.0,0
6003,Standard,26,2,145.78,291.56,1
6004,Basic,2,0,108.05,0.0,0
6005,Basic,14,2,109.53,219.07,1
6006,Basic,13,2,91.77,183.53,1
6007,Standard,1,1,155.01,155.01,1
6008,Premium,6,3,171.28,513.84,1
6009,Standard,28,0,153.73,0.0,0
6010,Premium,5,1,229.45,229.45,1
6011,Standard,2,2,137.54,275.08,1
6012,Standard,45,1,120.75,120.75,1
6013,Basic,29,3,78.16,234.49,1
6014,Standard,38,4,121.17,484.66,1
6015,Basic,12,0,62.36,0.0,0
6016,Basic,18,3,110.31,330.93,1
6017,Basic,29,0,81.84,0.0,0
6018,Standard,33,0,110.66,0.0,0
6019,Standard,18,2,75.41,150.82,1
6020,Premium,44,0,151.63,0.0,0
6021,Premium,34,3,298.46,895.37,1
6022,Premium,11,0,167.82,0.0,0
6023,Basic,5,0,109.84,0.0,0
6024,Premium,1,2,141.67,283.33,1
6025,Standard,40,0,86.89,0.0,0
6026,Premium,39,3,191.61,574.84,1
6027,Basic,23,3,91.38,274.14,1
6028,Basic,34,0,78.88,0.0,0
6029,Premium,42,0,192.13,0.0,0
6030,Basic,8,2,75.62,151.24,1
6031,Basic,47,2,112.91,225.82,1
